Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,16DEC17:22:00,2017,12,16,22,35,99,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC17:23:00,2017,12,16,23,40,111,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:00:00,2017,12,17,0,52,142,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:01:00,2017,12,17,1,42,117,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:02:00,2017,12,17,2,42,116,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:03:00,2017,12,17,3,44,121,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:04:00,2017,12,17,4,35,100,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:05:00,2017,12,17,5,37,104,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:06:00,2017,12,17,6,33,95,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:07:00,2017,12,17,7,37,104,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:08:00,2017,12,17,8,32,93,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:09:00,2017,12,17,9,31,92,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:10:00,2017,12,17,10,31,90,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:11:00,2017,12,17,11,27,83,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:12:00,2017,12,17,12,25,77,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:13:00,2017,12,17,13,20,68,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:14:00,2017,12,17,14,19,66,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:15:00,2017,12,17,15,15,57,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:16:00,2017,12,17,16,16,59,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:17:00,2017,12,17,17,17,61,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:18:00,2017,12,17,18,19,64,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:19:00,2017,12,17,19,21,69,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:20:00,2017,12,17,20,23,75,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:21:00,2017,12,17,21,24,76,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:22:00,2017,12,17,22,25,77,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC17:23:00,2017,12,17,23,22,71,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:00:00,2017,12,18,0,25,79,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:01:00,2017,12,18,1,18,63,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:02:00,2017,12,18,2,22,72,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:03:00,2017,12,18,3,18,64,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:04:00,2017,12,18,4,25,78,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:05:00,2017,12,18,5,20,68,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:06:00,2017,12,18,6,31,90,Moderate,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:07:00,2017,12,18,7,29,87,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:08:00,2017,12,18,8,40,112,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:09:00,2017,12,18,9,42,116,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:10:00,2017,12,18,10,42,116,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:11:00,2017,12,18,11,39,110,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:12:00,2017,12,18,12,39,109,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:13:00,2017,12,18,13,33,95,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:14:00,2017,12,18,14,28,85,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:15:00,2017,12,18,15,26,81,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:16:00,2017,12,18,16,27,81,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:17:00,2017,12,18,17,26,81,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:18:00,2017,12,18,18,30,89,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:19:00,2017,12,18,19,41,113,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:20:00,2017,12,18,20,46,126,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:21:00,2017,12,18,21,51,139,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:22:00,2017,12,18,22,50,136,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,18DEC17:23:00,2017,12,18,23,41,114,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:00:00,2017,12,19,0,39,109,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:01:00,2017,12,19,1,40,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:02:00,2017,12,19,2,34,98,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:03:00,2017,12,19,3,33,95,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:04:00,2017,12,19,4,37,104,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:05:00,2017,12,19,5,40,111,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:06:00,2017,12,19,6,37,106,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:07:00,2017,12,19,7,32,93,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:08:00,2017,12,19,8,40,112,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:09:00,2017,12,19,9,46,128,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:10:00,2017,12,19,10,52,142,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:11:00,2017,12,19,11,54,147,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:12:00,2017,12,19,12,57,152,Unhealthy,60,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:13:00,2017,12,19,13,54,145,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:14:00,2017,12,19,14,45,125,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:15:00,2017,12,19,15,45,125,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:16:00,2017,12,19,16,46,126,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:17:00,2017,12,19,17,47,129,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:18:00,2017,12,19,18,46,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:19:00,2017,12,19,19,50,136,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:20:00,2017,12,19,20,50,136,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:21:00,2017,12,19,21,46,126,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:22:00,2017,12,19,22,42,116,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,19DEC17:23:00,2017,12,19,23,41,114,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:00:00,2017,12,20,0,36,102,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:01:00,2017,12,20,1,35,99,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:02:00,2017,12,20,2,35,99,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:03:00,2017,12,20,3,35,98,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:04:00,2017,12,20,4,35,100,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:05:00,2017,12,20,5,36,103,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:06:00,2017,12,20,6,31,91,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:07:00,2017,12,20,7,38,108,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:08:00,2017,12,20,8,41,114,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:09:00,2017,12,20,9,45,125,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:10:00,2017,12,20,10,45,125,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:11:00,2017,12,20,11,44,121,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:12:00,2017,12,20,12,40,113,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:13:00,2017,12,20,13,32,92,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:14:00,2017,12,20,14,30,88,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:15:00,2017,12,20,15,27,83,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:16:00,2017,12,20,16,28,85,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:17:00,2017,12,20,17,30,89,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:18:00,2017,12,20,18,37,103,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:19:00,2017,12,20,19,36,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:20:00,2017,12,20,20,35,98,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:21:00,2017,12,20,21,28,85,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:22:00,2017,12,20,22,27,83,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,20DEC17:23:00,2017,12,20,23,26,79,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:00:00,2017,12,21,0,24,76,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:01:00,2017,12,21,1,24,77,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:02:00,2017,12,21,2,25,77,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:03:00,2017,12,21,3,21,69,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:04:00,2017,12,21,4,19,65,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:05:00,2017,12,21,5,19,65,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:06:00,2017,12,21,6,19,66,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:07:00,2017,12,21,7,25,77,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:08:00,2017,12,21,8,29,87,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:09:00,2017,12,21,9,29,87,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:10:00,2017,12,21,10,30,89,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:11:00,2017,12,21,11,30,88,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:12:00,2017,12,21,12,25,79,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:13:00,2017,12,21,13,18,63,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:14:00,2017,12,21,14,17,62,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:15:00,2017,12,21,15,18,64,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:16:00,2017,12,21,16,20,67,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:17:00,2017,12,21,17,23,74,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:18:00,2017,12,21,18,27,81,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:19:00,2017,12,21,19,27,83,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:20:00,2017,12,21,20,31,91,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:21:00,2017,12,21,21,31,91,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:22:00,2017,12,21,22,31,90,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,21DEC17:23:00,2017,12,21,23,18,63,Moderate,5,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:00:00,2017,12,22,0,20,67,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:01:00,2017,12,22,1,22,72,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:02:00,2017,12,22,2,29,87,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:03:00,2017,12,22,3,34,96,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:04:00,2017,12,22,4,37,104,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:05:00,2017,12,22,5,41,114,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:06:00,2017,12,22,6,39,109,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:07:00,2017,12,22,7,34,97,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:08:00,2017,12,22,8,35,100,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:09:00,2017,12,22,9,35,100,Moderate,34,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:10:00,2017,12,22,10,32,94,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:11:00,2017,12,22,11,30,88,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:12:00,2017,12,22,12,31,90,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:13:00,2017,12,22,13,24,76,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:14:00,2017,12,22,14,25,77,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:15:00,2017,12,22,15,21,69,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:16:00,2017,12,22,16,24,76,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:17:00,2017,12,22,17,21,70,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:18:00,2017,12,22,18,26,81,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:19:00,2017,12,22,19,25,79,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:20:00,2017,12,22,20,33,95,Moderate,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:21:00,2017,12,22,21,32,92,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:22:00,2017,12,22,22,28,85,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,22DEC17:23:00,2017,12,22,23,24,75,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:00:00,2017,12,23,0,21,69,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:01:00,2017,12,23,1,22,72,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:02:00,2017,12,23,2,23,75,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:03:00,2017,12,23,3,22,72,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:04:00,2017,12,23,4,23,74,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:05:00,2017,12,23,5,27,82,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:06:00,2017,12,23,6,36,102,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:07:00,2017,12,23,7,41,115,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:08:00,2017,12,23,8,42,116,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:09:00,2017,12,23,9,40,113,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:10:00,2017,12,23,10,37,105,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:11:00,2017,12,23,11,35,99,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:12:00,2017,12,23,12,31,91,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:13:00,2017,12,23,13,27,81,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:14:00,2017,12,23,14,23,74,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:15:00,2017,12,23,15,20,68,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:16:00,2017,12,23,16,20,68,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:17:00,2017,12,23,17,25,78,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:18:00,2017,12,23,18,29,87,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:19:00,2017,12,23,19,27,81,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:20:00,2017,12,23,20,28,85,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:21:00,2017,12,23,21,29,87,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:22:00,2017,12,23,22,30,88,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,23DEC17:23:00,2017,12,23,23,27,83,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC17:00:00,2017,12,24,0,26,80,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,24DEC17:01:00,2017,12,24,1,26,80,Moderate,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:02:00,2017,12,24,2,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:03:00,2017,12,24,3,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:04:00,2017,12,24,4,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:05:00,2017,12,24,5,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:06:00,2017,12,24,6,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:07:00,2017,12,24,7,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:08:00,2017,12,24,8,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:09:00,2017,12,24,9,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:10:00,2017,12,24,10,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:11:00,2017,12,24,11,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:12:00,2017,12,24,12,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:13:00,2017,12,24,13,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:14:00,2017,12,24,14,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:15:00,2017,12,24,15,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:16:00,2017,12,24,16,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:17:00,2017,12,24,17,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:18:00,2017,12,24,18,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:19:00,2017,12,24,19,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:20:00,2017,12,24,20,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:21:00,2017,12,24,21,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:22:00,2017,12,24,22,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,24DEC17:23:00,2017,12,24,23,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:00:00,2017,12,25,0,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:01:00,2017,12,25,1,35,99,N/A,34,UG/M3,1 Hr,Missing
