Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,09FEB21:01:00,2021,2,9,1,31,90,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:02:00,2021,2,9,2,34,97,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:03:00,2021,2,9,3,42,117,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:04:00,2021,2,9,4,43,119,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:05:00,2021,2,9,5,46,127,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:06:00,2021,2,9,6,48,132,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:07:00,2021,2,9,7,50,137,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:08:00,2021,2,9,8,46,127,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:09:00,2021,2,9,9,46,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:10:00,2021,2,9,10,38,106,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:11:00,2021,2,9,11,35,99,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:12:00,2021,2,9,12,31,91,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:13:00,2021,2,9,13,26,80,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:14:00,2021,2,9,14,25,78,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:15:00,2021,2,9,15,30,89,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:16:00,2021,2,9,16,32,92,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:17:00,2021,2,9,17,23,74,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:18:00,2021,2,9,18,18,63,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:19:00,2021,2,9,19,14,56,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:20:00,2021,2,9,20,15,56,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:21:00,2021,2,9,21,16,59,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:22:00,2021,2,9,22,16,60,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09FEB21:23:00,2021,2,9,23,17,61,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:00:00,2021,2,10,0,15,58,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:01:00,2021,2,10,1,17,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:02:00,2021,2,10,2,12,48,Good,6,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:03:00,2021,2,10,3,8.7,36,Good,6,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:04:00,2021,2,10,4,8.8,37,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:05:00,2021,2,10,5,8.9,37,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:06:00,2021,2,10,6,11,45,Good,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:07:00,2021,2,10,7,13,53,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:08:00,2021,2,10,8,13,53,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:09:00,2021,2,10,9,15,58,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:10:00,2021,2,10,10,18,63,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:11:00,2021,2,10,11,22,71,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:12:00,2021,2,10,12,25,78,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:13:00,2021,2,10,13,25,79,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:14:00,2021,2,10,14,32,92,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:15:00,2021,2,10,15,31,90,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:16:00,2021,2,10,16,28,84,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:17:00,2021,2,10,17,29,86,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:18:00,2021,2,10,18,26,81,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:19:00,2021,2,10,19,25,77,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:20:00,2021,2,10,20,23,75,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:21:00,2021,2,10,21,20,67,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:22:00,2021,2,10,22,17,62,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10FEB21:23:00,2021,2,10,23,16,59,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:00:00,2021,2,11,0,21,70,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:01:00,2021,2,11,1,14,55,Moderate,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:02:00,2021,2,11,2,17,61,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:03:00,2021,2,11,3,13,53,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:04:00,2021,2,11,4,11,46,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:05:00,2021,2,11,5,13,54,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:06:00,2021,2,11,6,10,43,Good,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:07:00,2021,2,11,7,9.1,38,Good,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:08:00,2021,2,11,8,13,52,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:09:00,2021,2,11,9,16,60,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:10:00,2021,2,11,10,20,67,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:11:00,2021,2,11,11,19,65,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:12:00,2021,2,11,12,23,74,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:13:00,2021,2,11,13,25,79,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:14:00,2021,2,11,14,27,82,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:15:00,2021,2,11,15,30,88,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:16:00,2021,2,11,16,24,77,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:17:00,2021,2,11,17,20,68,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:18:00,2021,2,11,18,22,72,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:19:00,2021,2,11,19,22,71,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:20:00,2021,2,11,20,19,65,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:21:00,2021,2,11,21,22,71,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:22:00,2021,2,11,22,15,58,Moderate,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11FEB21:23:00,2021,2,11,23,16,60,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:00:00,2021,2,12,0,17,62,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:01:00,2021,2,12,1,20,67,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:02:00,2021,2,12,2,25,79,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:03:00,2021,2,12,3,24,76,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:04:00,2021,2,12,4,16,59,Moderate,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:05:00,2021,2,12,5,18,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:06:00,2021,2,12,6,15,56,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:07:00,2021,2,12,7,16,60,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:08:00,2021,2,12,8,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:09:00,2021,2,12,9,16,58,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:10:00,2021,2,12,10,15,58,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:11:00,2021,2,12,11,17,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:12:00,2021,2,12,12,19,66,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:13:00,2021,2,12,13,24,75,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:14:00,2021,2,12,14,26,80,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:15:00,2021,2,12,15,25,78,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:16:00,2021,2,12,16,23,74,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:17:00,2021,2,12,17,22,73,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:18:00,2021,2,12,18,20,68,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:19:00,2021,2,12,19,21,69,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:20:00,2021,2,12,20,21,69,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:21:00,2021,2,12,21,20,67,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:22:00,2021,2,12,22,18,64,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12FEB21:23:00,2021,2,12,23,18,63,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:00:00,2021,2,13,0,16,60,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:01:00,2021,2,13,1,17,62,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:02:00,2021,2,13,2,14,54,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:03:00,2021,2,13,3,16,60,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:04:00,2021,2,13,4,14,54,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:05:00,2021,2,13,5,13,54,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:06:00,2021,2,13,6,13,53,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:07:00,2021,2,13,7,17,60,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:08:00,2021,2,13,8,19,65,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:09:00,2021,2,13,9,21,70,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:10:00,2021,2,13,10,21,69,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:11:00,2021,2,13,11,23,74,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:12:00,2021,2,13,12,26,81,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:13:00,2021,2,13,13,29,86,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:14:00,2021,2,13,14,31,91,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:15:00,2021,2,13,15,36,101,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:16:00,2021,2,13,16,33,95,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:17:00,2021,2,13,17,25,79,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:18:00,2021,2,13,18,21,70,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:19:00,2021,2,13,19,20,68,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:20:00,2021,2,13,20,19,64,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:21:00,2021,2,13,21,19,66,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:22:00,2021,2,13,22,17,60,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13FEB21:23:00,2021,2,13,23,15,58,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:00:00,2021,2,14,0,16,58,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:01:00,2021,2,14,1,14,56,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:02:00,2021,2,14,2,16,58,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:03:00,2021,2,14,3,14,56,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:04:00,2021,2,14,4,14,55,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:05:00,2021,2,14,5,14,55,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:06:00,2021,2,14,6,15,56,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:07:00,2021,2,14,7,15,57,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:08:00,2021,2,14,8,15,58,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:09:00,2021,2,14,9,13,53,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:10:00,2021,2,14,10,15,57,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:11:00,2021,2,14,11,16,59,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:12:00,2021,2,14,12,17,61,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:13:00,2021,2,14,13,22,73,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:14:00,2021,2,14,14,22,72,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:15:00,2021,2,14,15,23,74,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:16:00,2021,2,14,16,24,75,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:17:00,2021,2,14,17,24,75,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:18:00,2021,2,14,18,22,71,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:19:00,2021,2,14,19,19,65,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:20:00,2021,2,14,20,18,64,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:21:00,2021,2,14,21,18,63,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:22:00,2021,2,14,22,18,63,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14FEB21:23:00,2021,2,14,23,21,70,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:00:00,2021,2,15,0,20,68,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:01:00,2021,2,15,1,22,72,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:02:00,2021,2,15,2,22,72,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:03:00,2021,2,15,3,20,68,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:04:00,2021,2,15,4,20,68,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:05:00,2021,2,15,5,21,70,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:06:00,2021,2,15,6,21,70,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:07:00,2021,2,15,7,19,66,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:08:00,2021,2,15,8,20,68,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:09:00,2021,2,15,9,19,65,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:10:00,2021,2,15,10,20,67,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:11:00,2021,2,15,11,21,70,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:12:00,2021,2,15,12,21,69,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:13:00,2021,2,15,13,21,70,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:14:00,2021,2,15,14,22,71,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:15:00,2021,2,15,15,22,71,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:16:00,2021,2,15,16,22,72,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:17:00,2021,2,15,17,24,76,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:18:00,2021,2,15,18,23,74,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:19:00,2021,2,15,19,22,71,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:20:00,2021,2,15,20,22,72,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:21:00,2021,2,15,21,22,72,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:22:00,2021,2,15,22,23,75,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15FEB21:23:00,2021,2,15,23,15,56,Moderate,5,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:00:00,2021,2,16,0,20,68,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:01:00,2021,2,16,1,17,62,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:02:00,2021,2,16,2,16,59,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:03:00,2021,2,16,3,18,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:04:00,2021,2,16,4,19,66,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:05:00,2021,2,16,5,16,59,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:06:00,2021,2,16,6,22,71,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:07:00,2021,2,16,7,21,70,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:08:00,2021,2,16,8,21,69,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:09:00,2021,2,16,9,21,69,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:10:00,2021,2,16,10,22,73,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:11:00,2021,2,16,11,23,74,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:12:00,2021,2,16,12,23,74,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:13:00,2021,2,16,13,29,85,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:14:00,2021,2,16,14,30,88,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:15:00,2021,2,16,15,28,84,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:16:00,2021,2,16,16,20,68,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:17:00,2021,2,16,17,16,59,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:18:00,2021,2,16,18,17,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:19:00,2021,2,16,19,16,59,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:20:00,2021,2,16,20,16,58,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:21:00,2021,2,16,21,17,61,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:22:00,2021,2,16,22,14,55,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16FEB21:23:00,2021,2,16,23,15,58,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:00:00,2021,2,17,0,16,60,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:01:00,2021,2,17,1,14,54,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:02:00,2021,2,17,2,13,52,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:03:00,2021,2,17,3,13,52,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:04:00,2021,2,17,4,11,44,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:05:00,2021,2,17,5,12,51,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:06:00,2021,2,17,6,14,55,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:07:00,2021,2,17,7,14,55,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:08:00,2021,2,17,8,14,55,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:09:00,2021,2,17,9,14,56,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:10:00,2021,2,17,10,13,52,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17FEB21:11:00,2021,2,17,11,16,60,Moderate,20,UG/M3,1 Hr,Valid
