Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,08DEC19:23:00,2019,12,8,23,24,77,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:00:00,2019,12,9,0,25,78,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:01:00,2019,12,9,1,24,76,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:02:00,2019,12,9,2,29,87,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:03:00,2019,12,9,3,32,93,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:04:00,2019,12,9,4,33,94,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:05:00,2019,12,9,5,31,90,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:06:00,2019,12,9,6,33,95,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:07:00,2019,12,9,7,43,119,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:08:00,2019,12,9,8,45,125,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:09:00,2019,12,9,9,41,115,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:10:00,2019,12,9,10,39,110,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:11:00,2019,12,9,11,38,106,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:12:00,2019,12,9,12,39,109,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:13:00,2019,12,9,13,38,107,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:14:00,2019,12,9,14,40,112,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:15:00,2019,12,9,15,42,116,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:16:00,2019,12,9,16,42,117,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:17:00,2019,12,9,17,37,105,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:18:00,2019,12,9,18,34,97,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:19:00,2019,12,9,19,26,79,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:20:00,2019,12,9,20,25,79,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:21:00,2019,12,9,21,25,78,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:22:00,2019,12,9,22,22,72,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC19:23:00,2019,12,9,23,22,72,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:00:00,2019,12,10,0,23,73,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:01:00,2019,12,10,1,29,86,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:02:00,2019,12,10,2,40,112,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:03:00,2019,12,10,3,51,140,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:04:00,2019,12,10,4,57,152,Unhealthy,63,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:05:00,2019,12,10,5,63,155,Unhealthy,69,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:06:00,2019,12,10,6,62,154,Unhealthy,60,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:07:00,2019,12,10,7,59,153,Unhealthy,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:08:00,2019,12,10,8,65,156,Unhealthy,72,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:09:00,2019,12,10,9,62,154,Unhealthy,59,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:10:00,2019,12,10,10,61,154,Unhealthy,60,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:11:00,2019,12,10,11,60,153,Unhealthy,59,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:12:00,2019,12,10,12,62,154,Unhealthy,63,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:13:00,2019,12,10,13,61,154,Unhealthy,59,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:14:00,2019,12,10,14,60,153,Unhealthy,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:15:00,2019,12,10,15,56,151,Unhealthy,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:16:00,2019,12,10,16,52,141,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:17:00,2019,12,10,17,41,114,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:18:00,2019,12,10,18,36,103,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:19:00,2019,12,10,19,32,93,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:20:00,2019,12,10,20,33,95,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:21:00,2019,12,10,21,37,105,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:22:00,2019,12,10,22,32,93,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC19:23:00,2019,12,10,23,33,94,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:00:00,2019,12,11,0,35,100,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:01:00,2019,12,11,1,36,102,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:02:00,2019,12,11,2,34,96,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:03:00,2019,12,11,3,34,97,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:04:00,2019,12,11,4,33,95,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:05:00,2019,12,11,5,35,98,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:06:00,2019,12,11,6,50,137,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:07:00,2019,12,11,7,82,164,Unhealthy,113,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:08:00,2019,12,11,8,94,171,Unhealthy,107,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:09:00,2019,12,11,9,87,167,Unhealthy,79,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:10:00,2019,12,11,10,77,162,Unhealthy,67,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:11:00,2019,12,11,11,71,159,Unhealthy,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:12:00,2019,12,11,12,63,155,Unhealthy,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:13:00,2019,12,11,13,59,153,Unhealthy,54,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:14:00,2019,12,11,14,64,155,Unhealthy,69,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:15:00,2019,12,11,15,77,162,Unhealthy,91,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:16:00,2019,12,11,16,76,162,Unhealthy,75,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:17:00,2019,12,11,17,64,155,Unhealthy,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:18:00,2019,12,11,18,53,144,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:19:00,2019,12,11,19,41,114,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:20:00,2019,12,11,20,37,106,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:21:00,2019,12,11,21,37,104,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:22:00,2019,12,11,22,39,109,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC19:23:00,2019,12,11,23,40,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:00:00,2019,12,12,0,34,98,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:01:00,2019,12,12,1,37,104,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:02:00,2019,12,12,2,37,104,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:03:00,2019,12,12,3,36,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:04:00,2019,12,12,4,33,96,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:05:00,2019,12,12,5,36,102,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:06:00,2019,12,12,6,52,142,Unhealthy for Sensitive Groups,68,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:07:00,2019,12,12,7,76,161,Unhealthy,99,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:08:00,2019,12,12,8,95,172,Unhealthy,115,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:09:00,2019,12,12,9,100,174,Unhealthy,105,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:10:00,2019,12,12,10,91,169,Unhealthy,82,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:11:00,2019,12,12,11,84,165,Unhealthy,76,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:12:00,2019,12,12,12,79,163,Unhealthy,74,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:13:00,2019,12,12,13,68,158,Unhealthy,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:14:00,2019,12,12,14,66,156,Unhealthy,63,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:15:00,2019,12,12,15,63,155,Unhealthy,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:16:00,2019,12,12,16,50,136,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:17:00,2019,12,12,17,39,110,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:18:00,2019,12,12,18,31,91,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:19:00,2019,12,12,19,29,87,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:20:00,2019,12,12,20,29,87,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:21:00,2019,12,12,21,28,84,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:22:00,2019,12,12,22,30,89,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC19:23:00,2019,12,12,23,30,88,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:00:00,2019,12,13,0,32,92,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:01:00,2019,12,13,1,29,86,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:02:00,2019,12,13,2,32,93,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:03:00,2019,12,13,3,35,99,Moderate,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:04:00,2019,12,13,4,50,138,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:05:00,2019,12,13,5,58,152,Unhealthy,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:06:00,2019,12,13,6,54,146,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:07:00,2019,12,13,7,57,152,Unhealthy,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:08:00,2019,12,13,8,72,160,Unhealthy,87,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:09:00,2019,12,13,9,75,161,Unhealthy,78,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:10:00,2019,12,13,10,74,161,Unhealthy,73,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:11:00,2019,12,13,11,62,154,Unhealthy,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:12:00,2019,12,13,12,52,142,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:13:00,2019,12,13,13,42,117,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:14:00,2019,12,13,14,40,111,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:15:00,2019,12,13,15,37,104,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:16:00,2019,12,13,16,35,99,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:17:00,2019,12,13,17,31,91,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:18:00,2019,12,13,18,33,95,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:19:00,2019,12,13,19,35,99,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:20:00,2019,12,13,20,37,106,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:21:00,2019,12,13,21,38,108,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:22:00,2019,12,13,22,38,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC19:23:00,2019,12,13,23,38,107,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:00:00,2019,12,14,0,47,129,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:01:00,2019,12,14,1,45,125,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:02:00,2019,12,14,2,35,98,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:03:00,2019,12,14,3,28,84,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:04:00,2019,12,14,4,23,74,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:05:00,2019,12,14,5,23,75,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:06:00,2019,12,14,6,25,79,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:07:00,2019,12,14,7,32,93,Moderate,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:08:00,2019,12,14,8,36,101,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:09:00,2019,12,14,9,40,111,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:10:00,2019,12,14,10,43,119,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:11:00,2019,12,14,11,45,124,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:12:00,2019,12,14,12,55,149,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:13:00,2019,12,14,13,58,152,Unhealthy,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:14:00,2019,12,14,14,65,156,Unhealthy,71,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:15:00,2019,12,14,15,66,156,Unhealthy,67,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:16:00,2019,12,14,16,59,153,Unhealthy,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:17:00,2019,12,14,17,47,130,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:18:00,2019,12,14,18,40,111,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:19:00,2019,12,14,19,33,96,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:20:00,2019,12,14,20,36,102,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:21:00,2019,12,14,21,34,97,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:22:00,2019,12,14,22,32,92,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC19:23:00,2019,12,14,23,31,91,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:00:00,2019,12,15,0,29,87,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:01:00,2019,12,15,1,37,105,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:02:00,2019,12,15,2,41,113,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:03:00,2019,12,15,3,40,111,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:04:00,2019,12,15,4,34,96,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:05:00,2019,12,15,5,27,83,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:06:00,2019,12,15,6,25,79,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:07:00,2019,12,15,7,23,74,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:08:00,2019,12,15,8,22,72,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:09:00,2019,12,15,9,28,83,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:10:00,2019,12,15,10,27,83,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:11:00,2019,12,15,11,24,76,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:12:00,2019,12,15,12,21,70,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:13:00,2019,12,15,13,20,67,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:14:00,2019,12,15,14,21,70,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:15:00,2019,12,15,15,24,76,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:16:00,2019,12,15,16,25,79,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:17:00,2019,12,15,17,25,78,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:18:00,2019,12,15,18,29,86,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:19:00,2019,12,15,19,31,90,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:20:00,2019,12,15,20,31,91,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:21:00,2019,12,15,21,34,96,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:22:00,2019,12,15,22,39,109,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC19:23:00,2019,12,15,23,36,103,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:00:00,2019,12,16,0,38,106,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:01:00,2019,12,16,1,44,123,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:02:00,2019,12,16,2,37,105,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:03:00,2019,12,16,3,33,95,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:04:00,2019,12,16,4,32,92,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:05:00,2019,12,16,5,30,89,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:06:00,2019,12,16,6,35,98,Moderate,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:07:00,2019,12,16,7,29,87,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:08:00,2019,12,16,8,25,79,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:09:00,2019,12,16,9,28,85,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:10:00,2019,12,16,10,28,84,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:11:00,2019,12,16,11,30,88,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:12:00,2019,12,16,12,25,77,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:13:00,2019,12,16,13,19,65,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:14:00,2019,12,16,14,15,58,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:15:00,2019,12,16,15,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:16:00,2019,12,16,16,19,66,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:17:00,2019,12,16,17,27,81,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:18:00,2019,12,16,18,33,96,Moderate,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:19:00,2019,12,16,19,28,84,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:20:00,2019,12,16,20,27,83,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:21:00,2019,12,16,21,29,86,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:22:00,2019,12,16,22,29,86,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC19:23:00,2019,12,16,23,25,78,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC19:00:00,2019,12,17,0,19,66,Moderate,14,UG/M3,1 Hr,Valid
