date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2018-12-24,49,29,14,35,1,9,2018,12,24,24DEC,0,London
2018-12-23,56,15,21,32,1,6,2018,12,23,23DEC,0,London
2018-12-22,53,22,25,40,2,8,2018,12,22,22DEC,0,London
2018-12-21,52,26,24,39,3,7,2018,12,21,21DEC,0,London
2018-12-20,52,21,24,49,4,8,2018,12,20,20DEC,0,London
2018-12-19,54,21,22,52,4,8,2018,12,19,19DEC,0,London
2018-12-18,59,21,26,38,2,7,2018,12,18,18DEC,0,London
2018-12-17,52,28,20,50,7,9,2018,12,17,17DEC,0,London
2018-12-16,74,21,20,45,4,9,2018,12,16,16DEC,0,London
2018-12-15,87,25,21,31,4,10,2018,12,15,15DEC,0,London
2018-12-14,74,43,8,44,4,13,2018,12,14,14DEC,0,London
2018-12-13,72,31,5,36,3,12,2018,12,13,13DEC,0,London
2018-12-12,81,26,16,36,1,9,2018,12,12,12DEC,0,London
2018-12-11,55,35,6,49,4,11,2018,12,11,11DEC,0,London
2018-12-10,45,19,12,36,2,8,2018,12,10,10DEC,0,London
2018-12-09,49,14,27,24,1,6,2018,12,9,09DEC,0,London
2018-12-08,49,20,27,40,2,7,2018,12,8,08DEC,0,London
2018-12-07,59,16,27,44,3,7,2018,12,7,07DEC,0,London
2018-12-06,60,26,23,44,4,7,2018,12,6,06DEC,0,London
2018-12-05,68,22,19,42,3,8,2018,12,5,05DEC,0,London
2018-12-04,64,28,9,50,5,11,2018,12,4,04DEC,0,London
2018-12-03,49,20,23,36,2,6,2018,12,3,03DEC,0,London
2018-12-02,61,15,22,34,3,6,2018,12,2,02DEC,0,London
2018-12-01,57,19,21,45,3,8,2018,12,1,01DEC,0,London
2018-11-30,53,25,19,53,4,9,2018,11,30,30NOV,0,London
2018-11-29,57,21,26,40,11,7,2018,11,29,29NOV,0,London
2018-11-28,74,19,24,41,9,7,2018,11,28,28NOV,0,London
2018-11-27,60,26,8,37,2,10,2018,11,27,27NOV,0,London
2018-11-26,74,23,14,30,1,9,2018,11,26,26NOV,0,London
2018-11-25,88,27,10,27,3.1805157593,8,2018,11,25,25NOV,0,London
2018-11-24,117,33,11,30,1,9,2018,11,24,24NOV,0,London
2018-11-23,131,47,1,40,5,11,2018,11,23,23NOV,0,London
2018-11-22,86,51,1,38,5,13,2018,11,22,22NOV,0,London
2018-11-21,60,32,7,42,3,12,2018,11,21,21NOV,0,London
2018-11-20,46,21,15,33,2,8,2018,11,20,20NOV,0,London
2018-11-19,65,16,19,31,2,8,2018,11,19,19NOV,0,London
2018-11-18,86,23,21,29,2,8,2018,11,18,18NOV,0,London
2018-11-17,70,32,6,32,3,9,2018,11,17,17NOV,0,London
2018-11-16,85,25,5,31,3,8,2018,11,16,16NOV,0,London
2018-11-15,65,37,6,45,3,8,2018,11,15,15NOV,0,London
2018-11-14,57,27,18,49,3,8,2018,11,14,14NOV,0,London
2018-11-13,55,27,21,55,4,9,2018,11,13,13NOV,0,London
2018-11-12,51,22,21,53,4,8,2018,11,12,12NOV,0,London
2018-11-11,59,17,24,41,3,8,2018,11,11,11NOV,0,London
2018-11-10,58,21,21,49,3,6,2018,11,10,10NOV,0,London
2018-11-09,52,23,24,44,3,8,2018,11,9,09NOV,0,London
2018-11-08,53,24,22,47,3,8,2018,11,8,08NOV,0,London
2018-11-07,88,19,23,42,4,8,2018,11,7,07NOV,0,London
2018-11-06,119,36,19,42,4,8,2018,11,6,06NOV,0,London
2018-11-05,73,52,1,38,4,10,2018,11,5,05NOV,0,London
2018-11-04,71,28,18,37,2,8,2018,11,4,04NOV,0,London
2018-11-03,79,27,24,51,2,9,2018,11,3,03NOV,0,London
2018-11-02,76,34,12,52,4,12,2018,11,2,02NOV,0,London
2018-11-01,71,26,4,44,4,8,2018,11,1,01NOV,0,London
2018-10-31,51,29,14,53,4,12,2018,10,31,31OCT,0,London
2018-10-30,39,19,15,27,3,9,2018,10,30,30OCT,0,London
2018-10-29,39,15,17,26,2,8,2018,10,29,29OCT,0,London
2018-10-28,40,12,21,23,2,8,2018,10,28,28OCT,0,London
2018-10-27,52,13,18,22,2,9,2018,10,27,27OCT,0,London
2018-10-26,64,16,19,31,3,8,2018,10,26,26OCT,0,London
2018-10-25,62,25,15,33,3,8,2018,10,25,25OCT,0,London
2018-10-24,62,22,13,30,2,6,2018,10,24,24OCT,0,London
2018-10-23,55,26,13,34,3,7,2018,10,23,23OCT,0,London
2018-10-22,74,23,20,29,4,7,2018,10,22,22OCT,0,London
2018-10-21,109,26,18,34,3,9,2018,10,21,21OCT,0,London
2018-10-20,75,45,15,58,6,14,2018,10,20,20OCT,0,London
2018-10-19,63,30,18,43,2,10,2018,10,19,19OCT,0,London
2018-10-18,75,22,16,34,3.1805157593,6,2018,10,18,18OCT,0,London
2018-10-17,78,26,18,43,4,7,2018,10,17,17OCT,0,London
2018-10-16,56,33,19,46,4,7,2018,10,16,16OCT,0,London
2018-10-15,48,19,20,30,3.1805157593,4,2018,10,15,15OCT,0,London
2018-10-14,58,13,24,32,3.1805157593,4,2018,10,14,14OCT,0,London
2018-10-13,54,23,25,49,3.1805157593,5,2018,10,13,13OCT,0,London
2018-10-12,66,21,26,51,1,6,2018,10,12,12OCT,0,London
2018-10-11,119,26,22,53,1,6,2018,10,11,11OCT,0,London
2018-10-10,67,48,15,62,1,8,2018,10,10,10OCT,0,London
2018-10-09,60,26,27,72,3.1805157593,9,2018,10,9,09OCT,0,London
2018-10-08,51,22,19,69,3.1805157593,9,2018,10,8,08OCT,0,London
2018-10-07,64,18,21,42,3.1805157593,6,2018,10,7,07OCT,0,London
2018-10-06,92,22,24,36,3.1805157593,5,2018,10,6,06OCT,0,London
2018-10-05,73,37,20,75,1,9,2018,10,5,05OCT,0,London
2018-10-04,59,28,14,61,3.1805157593,8,2018,10,4,04OCT,0,London
2018-10-03,49,23,16,54,3.1805157593,5,2018,10,3,03OCT,0,London
2018-10-02,50,18,21,47,1,5,2018,10,2,02OCT,0,London
2018-10-01,57,18,22,38,1,5,2018,10,1,01OCT,0,London
2018-09-30,69,21,24,41,1,6,2018,9,30,30SEP,0,London
2018-09-29,49,35,22,59,1,7,2018,9,29,29SEP,0,London
2018-09-28,79,19,23,32,1,3,2018,9,28,28SEP,0,London
2018-09-27,70,34,29,70,1,9,2018,9,27,27SEP,0,London
2018-09-26,70,29,25,58,1,5,2018,9,26,26SEP,0,London
2018-09-25,51,33,25,60,2,10,2018,9,25,25SEP,0,London
2018-09-24,63,23,22,34,1,5,2018,9,24,24SEP,0,London
2018-09-23,54,14,21,21,1,2,2018,9,23,23SEP,0,London
2018-09-22,53,18,15,48,1,4,2018,9,22,22SEP,0,London
2018-09-21,59,22,23,54,1,5,2018,9,21,21SEP,0,London
2018-09-20,62,25,24,48,1,3,2018,9,20,20SEP,0,London
2018-09-19,56,27,23,40,2,3,2018,9,19,19SEP,0,London
2018-09-18,58,21,29,44,4,4,2018,9,18,18SEP,0,London
2018-09-17,53,20,37,50,4,4,2018,9,17,17SEP,0,London
2018-09-16,58,19,31,39,3,3,2018,9,16,16SEP,0,London
2018-09-15,61,22,25,45,4,4,2018,9,15,15SEP,0,London
2018-09-14,68,20,20,47,5,6,2018,9,14,14SEP,0,London
2018-09-13,60,25,19,40,5,5,2018,9,13,13SEP,0,London
2018-09-12,58,23,21,29,2,3,2018,9,12,12SEP,0,London
2018-09-11,55,19,21,36,4,3,2018,9,11,11SEP,0,London
2018-09-10,53,21,27,43,4,4,2018,9,10,10SEP,0,London
2018-09-09,57,19,30,37,3,3,2018,9,9,09SEP,0,London
2018-09-08,52,24,23,38,3,4,2018,9,8,08SEP,0,London
2018-09-07,63,19,24,35,3,4,2018,9,7,07SEP,0,London
2018-09-06,57,27,26,35,3,3,2018,9,6,06SEP,0,London
2018-09-05,63,25,32,30,1,2,2018,9,5,05SEP,0,London
2018-09-04,79,28,28,28,1,2,2018,9,4,04SEP,0,London
2018-09-03,73,33,45,43,2,3,2018,9,3,03SEP,0,London
2018-09-02,67,27,42,41,3,4,2018,9,2,02SEP,0,London
2018-09-01,62,27,40,49,4,4,2018,9,1,01SEP,0,London
2018-08-31,73,24,23,36,2,3,2018,8,31,31AUG,0,London
2018-08-30,70,23,21,30,2,3,2018,8,30,30AUG,0,London
2018-08-29,58,24,17,30,2,3,2018,8,29,29AUG,0,London
2018-08-28,48,22,21,40,4,4,2018,8,28,28AUG,0,London
2018-08-27,54,15,15,28,3,3,2018,8,27,27AUG,0,London
2018-08-26,51,18,18,34,4,3,2018,8,26,26AUG,0,London
2018-08-25,50,17,21,27,3,3,2018,8,25,25AUG,0,London
2018-08-24,59,17,18,35,4,3,2018,8,24,24AUG,0,London
2018-08-23,65,18,20,29,3,3,2018,8,23,23AUG,0,London
2018-08-22,56,21,11,39,2,4,2018,8,22,22AUG,0,London
2018-08-21,54,24,26,39,3,3,2018,8,21,21AUG,0,London
2018-08-20,55,19,19,35,3,3,2018,8,20,20AUG,0,London
2018-08-19,55,18,15,27,2,2,2018,8,19,19AUG,0,London
2018-08-18,55,21,15,35,3,4,2018,8,18,18AUG,0,London
2018-08-17,60,22,20,41,4,5,2018,8,17,17AUG,0,London
2018-08-16,59,23,15,39,4,4,2018,8,16,16AUG,0,London
2018-08-15,54,22,19,40,3,4,2018,8,15,15AUG,0,London
2018-08-14,54,19,23,33,2,3,2018,8,14,14AUG,0,London
2018-08-13,49,19,20,28,2,2,2018,8,13,13AUG,0,London
2018-08-12,51,16,22,33,3,3,2018,8,12,12AUG,0,London
2018-08-11,52,19,24,35,2,4,2018,8,11,11AUG,0,London
2018-08-10,65,19,16,37,3,4,2018,8,10,10AUG,0,London
2018-08-09,54,19,15,36,3,3,2018,8,9,09AUG,0,London
2018-08-08,80,19,27,45,3,4,2018,8,8,08AUG,0,London
2018-08-07,69,29,44,64,4,4,2018,8,7,07AUG,0,London
2018-08-06,53,27,53,65,3,4,2018,8,6,06AUG,0,London
2018-08-05,50,18,37,34,2,3,2018,8,5,05AUG,0,London
2018-08-04,58,21,35,26,2,2,2018,8,4,04AUG,0,London
2018-08-03,59,23,45,46,2,2,2018,8,3,03AUG,0,London
2018-08-02,57,25,30,49,3,4,2018,8,2,02AUG,0,London
2018-08-01,54,24,33,48,3,5,2018,8,1,01AUG,0,London
2018-07-31,49,21,27,43,3,4,2018,7,31,31JUL,0,London
2018-07-30,46,18,15,33,3,3,2018,7,30,30JUL,0,London
2018-07-29,50,16,20,31,2,2,2018,7,29,29JUL,0,London
2018-07-28,75,25,25,33,2,4,2018,7,28,28JUL,0,London
2018-07-27,103,32,46,60,4,4,2018,7,27,27JUL,0,London
2018-07-26,72,45,54,70,4,4,2018,7,26,26JUL,0,London
2018-07-25,61,29,44,54,3,4,2018,7,25,25JUL,0,London
2018-07-24,57,25,41,60,5,4,2018,7,24,24JUL,0,London
2018-07-23,59,24,38,61,5,4,2018,7,23,23JUL,0,London
2018-07-22,75,24,33,41,6,4,2018,7,22,22JUL,0,London
2018-07-21,59,29,58,47,6,3,2018,7,21,21JUL,0,London
2018-07-20,59,26,37,62,6,5,2018,7,20,20JUL,0,London
2018-07-19,51,25,37,63,5,6,2018,7,19,19JUL,0,London
2018-07-18,49,23,33,57,5,5,2018,7,18,18JUL,0,London
2018-07-17,63,21,24,50,5,5,2018,7,17,17JUL,0,London
2018-07-16,60,28,44,59,5,5,2018,7,16,16JUL,0,London
2018-07-15,67,25,49,51,4,4,2018,7,15,15JUL,0,London
2018-07-14,66,30,47,57,4,5,2018,7,14,14JUL,0,London
2018-07-13,63,29,36,50,4,4,2018,7,13,13JUL,0,London
2018-07-12,69,27,34,36,4,3,2018,7,12,12JUL,0,London
2018-07-11,50,28,29,25,4,2,2018,7,11,11JUL,0,London
2018-07-10,62,19,24,22,4,2,2018,7,10,10JUL,0,London
2018-07-09,64,27,39,39,3,3,2018,7,9,09JUL,0,London
2018-07-08,96,26,42,33,3,3,2018,7,8,08JUL,0,London
2018-07-07,80,36,49,45,3,3,2018,7,7,07JUL,0,London
2018-07-06,88,32,47,45,3,3,2018,7,6,06JUL,0,London
2018-07-05,67,35,54,59,3,4,2018,7,5,05JUL,0,London
2018-07-04,52,28,40,51,3,4,2018,7,4,04JUL,0,London
2018-07-03,53,21,41,43,3,5,2018,7,3,03JUL,0,London
2018-07-02,64,22,47,42,5,5,2018,7,2,02JUL,0,London
2018-07-01,56,26,64,34,5,3,2018,7,1,01JUL,0,London
2018-06-30,62,24,41,35,4,3,2018,6,30,30JUN,0,London
2018-06-29,73,25,37,36,4,3,2018,6,29,29JUN,0,London
2018-06-28,62,26,40,39,4,3,2018,6,28,28JUN,0,London
2018-06-27,62,28,30,45,4,3,2018,6,27,27JUN,0,London
2018-06-26,69,28,35,50,4,4,2018,6,26,26JUN,0,London
2018-06-25,62,30,65,52,3,6,2018,6,25,25JUN,0,London
2018-06-24,61,24,45,34,3,5,2018,6,24,24JUN,0,London
2018-06-23,51,25,35,34,2,6,2018,6,23,23JUN,0,London
2018-06-22,48,23,34,34,3,5,2018,6,22,22JUN,0,London
2018-06-21,52,29,30,35,2,5,2018,6,21,21JUN,0,London
2018-06-20,51,20,13,36,4,4,2018,6,20,20JUN,0,London
2018-06-19,56,18,15,44,4,5,2018,6,19,19JUN,0,London
2018-06-18,51,21,26,43,3,5,2018,6,18,18JUN,0,London
2018-06-17,56,19,26,41,3,6,2018,6,17,17JUN,0,London
2018-06-16,70,20,28,42,3,6,2018,6,16,16JUN,0,London
2018-06-15,65,25,32,48,3,6,2018,6,15,15JUN,0,London
2018-06-14,62,27,31,39,3,5,2018,6,14,14JUN,0,London
2018-06-13,58,29,34,52,3,5,2018,6,13,13JUN,0,London
2018-06-12,53,22,25,30,2,3,2018,6,12,12JUN,0,London
2018-06-11,64,22,31,44,2,4,2018,6,11,11JUN,0,London
2018-06-10,65,22,33,29,2,4,2018,6,10,10JUN,0,London
2018-06-09,63,28,33,35,1,4,2018,6,9,09JUN,0,London
2018-06-08,65,26,37,38,2,4,2018,6,8,08JUN,0,London
2018-06-07,62,28,29,45,1,3,2018,6,7,07JUN,0,London
2018-06-06,56,34,34,39,1,3,2018,6,6,06JUN,0,London
2018-06-05,70,20,32,38,1,3,2018,6,5,05JUN,0,London
2018-06-04,58,25,31,31,1,4,2018,6,4,04JUN,0,London
2018-06-03,61,23,39,44,2,4,2018,6,3,03JUN,0,London
2018-06-02,93,23,34,45,2,4,2018,6,2,02JUN,0,London
2018-06-01,116,35,30,62,4,6,2018,6,1,01JUN,0,London
2018-05-31,86,44,33,49,1,5,2018,5,31,31MAY,0,London
2018-05-30,82,34,30,47,2,5,2018,5,30,30MAY,0,London
2018-05-29,112,30,36,30,2,4,2018,5,29,29MAY,0,London
2018-05-28,91,59,42,36,2,5,2018,5,28,28MAY,0,London
2018-05-27,121,55,43,60,2,5,2018,5,27,27MAY,0,London
2018-05-26,99,57,53,45,2,5,2018,5,26,26MAY,0,London
2018-05-25,92,44,31,60,4,6,2018,5,25,25MAY,0,London
2018-05-24,72,51,31,53,3,5,2018,5,24,24MAY,0,London
2018-05-23,79,32,41,37,2,4,2018,5,23,23MAY,0,London
2018-05-22,106,35,41,37,2,4,2018,5,22,22MAY,0,London
2018-05-21,78,45,38,57,2,6,2018,5,21,21MAY,0,London
2018-05-20,69,34,39,57,2,7,2018,5,20,20MAY,0,London
2018-05-19,58,35,39,51,2,7,2018,5,19,19MAY,0,London
2018-05-18,53,27,31,49,1,7,2018,5,18,18MAY,0,London
2018-05-17,57,25,33,39,1,6,2018,5,17,17MAY,0,London
2018-05-16,59,23,34,31,1,5,2018,5,16,16MAY,0,London
2018-05-15,50,21,45,36,2,5,2018,5,15,15MAY,0,London
2018-05-14,70,21,36,32,2,6,2018,5,14,14MAY,0,London
2018-05-13,70,25,35,37,2,6,2018,5,13,13MAY,0,London
2018-05-12,59,27,27,51,3,6,2018,5,12,12MAY,0,London
2018-05-11,55,28,35,52,3,8,2018,5,11,11MAY,0,London
2018-05-10,63,22,36,42,2,7,2018,5,10,10MAY,0,London
2018-05-09,110,28,35,61,5,7,2018,5,9,09MAY,0,London
2018-05-08,122,46,56,71,4,7,2018,5,8,08MAY,0,London
2018-05-07,105,45,63,58,2,6,2018,5,7,07MAY,0,London
2018-05-06,90,41,51,46,2,4,2018,5,6,06MAY,0,London
2018-05-05,71,36,41,56,2,8,2018,5,5,05MAY,0,London
2018-05-04,65,30,31,60,3,9,2018,5,4,04MAY,0,London
2018-05-03,48,27,31,62,5,11,2018,5,3,03MAY,0,London
2018-05-02,55,17,33,54,3,8,2018,5,2,02MAY,0,London
2018-05-01,54,23,33,71,4,11,2018,5,1,01MAY,0,London
2018-04-30,47,20,34,34,1,6,2018,4,30,30APR,0,London
2018-04-29,56,12,32,19,1,4,2018,4,29,29APR,0,London
2018-04-28,58,17,27,31,1,4,2018,4,28,28APR,0,London
2018-04-27,53,23,24,58,4,7,2018,4,27,27APR,0,London
2018-04-26,49,25,34,63,5,9,2018,4,26,26APR,0,London
2018-04-25,56,21,31,55,4,8,2018,4,25,25APR,0,London
2018-04-24,49,23,27,52,4,7,2018,4,24,24APR,0,London
2018-04-23,86,24,30,57,4,8,2018,4,23,23APR,0,London
2018-04-22,113,38,43,50,2,6,2018,4,22,22APR,0,London
2018-04-21,91,49,32,57,2,6,2018,4,21,21APR,0,London
2018-04-20,108,41,39,50,3,6,2018,4,20,20APR,0,London
2018-04-19,89,51,53,81,4,9,2018,4,19,19APR,0,London
2018-04-18,58,34,37,69,4,7,2018,4,18,18APR,0,London
2018-04-17,57,26,36,56,2,8,2018,4,17,17APR,0,London
2018-04-16,95,28,36,58,4,9,2018,4,16,16APR,0,London
2018-04-15,117,36,33,47,2,7,2018,4,15,15APR,0,London
2018-04-14,89,48,34,54,3,9,2018,4,14,14APR,0,London
2018-04-13,112,38,20,53,5,9,2018,4,13,13APR,0,London
2018-04-12,131,42,19,31,1,6,2018,4,12,12APR,0,London
2018-04-11,97,48,14,34,1,5,2018,4,11,11APR,0,London
2018-04-10,92,36,23,48,1,6,2018,4,10,10APR,0,London
2018-04-09,78,27,18,48,3,7,2018,4,9,09APR,0,London
2018-04-08,84,28,23,46,3,7,2018,4,8,08APR,0,London
2018-04-07,63,36,30,58,3,9,2018,4,7,07APR,0,London
2018-04-06,44,25,32,54,16,10,2018,4,6,06APR,0,London
2018-04-05,50,16,30,46,2,9,2018,4,5,05APR,0,London
2018-04-04,56,21,32,51,3,5,2018,4,4,04APR,0,London
2018-04-03,58,21,32,53,3,4,2018,4,3,03APR,0,London
2018-04-02,58,17,26,45,3,4,2018,4,2,02APR,0,London
2018-04-01,55,17,29,32,2,5,2018,4,1,01APR,0,London
2018-03-31,52,17,24,36,4,5,2018,3,31,31MAR,0,London
2018-03-30,53,17,22,46,3,6,2018,3,30,30MAR,0,London
2018-03-29,57,26,28,59,4,8,2018,3,29,29MAR,0,London
2018-03-28,57,22,25,58,4,7,2018,3,28,28MAR,0,London
2018-03-27,66,23,30,51,3,6,2018,3,27,27MAR,0,London
2018-03-26,101,35,29,49,2,8,2018,3,26,26MAR,0,London
2018-03-25,93,45,27,35,2,4,2018,3,25,25MAR,0,London
2018-03-24,56,42,18,41,3,4,2018,3,24,24MAR,0,London
2018-03-23,59,37,33,59,3,5,2018,3,23,23MAR,0,London
2018-03-22,68,32,30,58,2,4,2018,3,22,22MAR,0,London
2018-03-21,52,35,26,82,3,10,2018,3,21,21MAR,0,London
2018-03-20,60,33,31,43,3.1805157593,7,2018,3,20,20MAR,0,London
2018-03-19,72,36,32,34,1,9,2018,3,19,19MAR,0,London
2018-03-18,63,32,23,29,1,7,2018,3,18,18MAR,0,London
2018-03-17,63,25,23,29,2,7,2018,3,17,17MAR,0,London
2018-03-16,59,30,28,61,5,7,2018,3,16,16MAR,0,London
2018-03-15,56,21,27,56,4,5,2018,3,15,15MAR,0,London
2018-03-14,64,21,27,49,3,6,2018,3,14,14MAR,0,London
2018-03-13,69,26,17,50,4,7,2018,3,13,13MAR,0,London
2018-03-12,71,22,18,39,4,5,2018,3,12,12MAR,0,London
2018-03-11,65,33,17,47,4,6,2018,3,11,11MAR,0,London
2018-03-10,66,29,18,52,5,5,2018,3,10,10MAR,0,London
2018-03-09,45,31,13,58,5,7,2018,3,9,09MAR,0,London
2018-03-08,69,22,23,55,5,7,2018,3,8,08MAR,0,London
2018-03-07,63,29,18,62,6,8,2018,3,7,07MAR,0,London
2018-03-06,58,27,23,75,7,8,2018,3,6,06MAR,0,London
2018-03-05,84,26,26,56,4,5,2018,3,5,05MAR,0,London
2018-03-04,159,31,24,50,3,6,2018,3,4,04MAR,0,London
2018-03-03,121,64,10,38,3,8,2018,3,3,03MAR,0,London
2018-03-02,98,48,19,37,3,9,2018,3,2,02MAR,0,London
2018-03-01,75,42,20,36,2,9,2018,3,1,01MAR,0,London
2018-02-28,55,27,22,52,2,10,2018,2,28,28FEB,0,London
2018-02-27,49,36,23,52,1,10,2018,2,27,27FEB,0,London
2018-02-26,56,31,26,42,3.1805157593,7,2018,2,26,26FEB,0,London
2018-02-25,93,22,23,37,1,9,2018,2,25,25FEB,0,London
2018-02-24,80,39,20,41,2,9,2018,2,24,24FEB,0,London
2018-02-23,89,31,17,49,2,8,2018,2,23,23FEB,0,London
2018-02-22,120,34,19,52,2,7,2018,2,22,22FEB,0,London
2018-02-21,55,48,16,42,1,7,2018,2,21,21FEB,0,London
2018-02-20,80,20,22,29,2,4,2018,2,20,20FEB,0,London
2018-02-19,69,29,16,42,5,6,2018,2,19,19FEB,0,London
2018-02-18,76,31,24,58,4,8,2018,2,18,18FEB,0,London
2018-02-17,62,37,20,64,5,10,2018,2,17,17FEB,0,London
2018-02-16,58,36,17,74,8,11,2018,2,16,16FEB,0,London
2018-02-15,61,28,25,63,6,8,2018,2,15,15FEB,0,London
2018-02-14,51,22,21,64,5,8,2018,2,14,14FEB,0,London
2018-02-13,52,18,21,54,4,8,2018,2,13,13FEB,0,London
2018-02-12,36,26,20,63,7,10,2018,2,12,12FEB,0,London
2018-02-11,50,12,19,33,3,6,2018,2,11,11FEB,0,London
2018-02-10,48,24,18,63,5,8,2018,2,10,10FEB,0,London
2018-02-09,65,22,22,38,3,5,2018,2,9,09FEB,0,London
2018-02-08,74,35,26,77,8,6,2018,2,8,08FEB,0,London
2018-02-07,79,45,15,46,3,3,2018,2,7,07FEB,0,London
2018-02-06,56,37,19,47,2,3,2018,2,6,06FEB,0,London
2018-02-05,48,22,21,50,3.1805157593,2,2018,2,5,05FEB,0,London
2018-02-04,67,15,22,35,1,2,2018,2,4,04FEB,0,London
2018-02-03,57,23,16,56,5,3,2018,2,3,03FEB,0,London
2018-02-02,47,28,20,34,2,3,2018,2,2,02FEB,0,London
2018-02-01,51,23,21,33,3,2,2018,2,1,01FEB,0,London
2018-01-31,68,20,28,58,5,4,2018,1,31,31JAN,0,London
2018-01-30,50,35,21,67,6,5,2018,1,30,30JAN,0,London
2018-01-29,47,19,28,44,2,3,2018,1,29,29JAN,0,London
2018-01-28,66,17,27,41,1,2,2018,1,28,28JAN,0,London
2018-01-27,83,26,21,56,2,3,2018,1,27,27JAN,0,London
2018-01-26,59,37,11,47,1,3,2018,1,26,26JAN,0,London
2018-01-25,49,29,21,66,5,5,2018,1,25,25JAN,0,London
2018-01-24,50,18,25,61,6,5,2018,1,24,24JAN,0,London
2018-01-23,56,20,26,57,9,8,2018,1,23,23JAN,0,London
2018-01-22,68,24,22,45,4,5,2018,1,22,22JAN,0,London
2018-01-21,56,22,16,48,4,5,2018,1,21,21JAN,0,London
2018-01-20,54,20,19,52,3,4,2018,1,20,20JAN,0,London
2018-01-19,48,33,18,65,9,6,2018,1,19,19JAN,0,London
2018-01-18,50,21,30,43,5,4,2018,1,18,18JAN,0,London
2018-01-17,46,22,28,53,6,5,2018,1,17,17JAN,0,London
2018-01-16,55,17,25,57,7,5,2018,1,16,16JAN,0,London
2018-01-15,93,19,22,51,6,5,2018,1,15,15JAN,0,London
2018-01-14,86,35,12,42,3,4,2018,1,14,14JAN,0,London
2018-01-13,84,30,16,34,2,3,2018,1,13,13JAN,0,London
2018-01-12,91,32,22,44,4,4,2018,1,12,12JAN,0,London
2018-01-11,73,34,5,35,3,4,2018,1,11,11JAN,0,London
2018-01-10,98,33,15,53,7,7,2018,1,10,10JAN,0,London
2018-01-09,73,38,3,45,5,6,2018,1,9,09JAN,0,London
2018-01-08,46,28,16,31,4,4,2018,1,8,08JAN,0,London
2018-01-07,77,17,20,30,3.1805157593,2,2018,1,7,07JAN,0,London
2018-01-06,56,27,20,38,1,4,2018,1,6,06JAN,0,London
2018-01-05,54,25,24,54,6,5,2018,1,5,05JAN,0,London
2018-01-04,61,22,25,45,7,4,2018,1,4,04JAN,0,London
2018-01-03,57,29,30,32,5,3,2018,1,3,03JAN,0,London
2018-01-02,48,26,26,44,5,4,2018,1,2,02JAN,0,London
2018-01-01,24,18,27,39,4,3,2018,1,1,01JAN,0,London
2019-12-30,70,23.289256198,23.650137741,32.61707989,2.4899328859,5.9052924791,2019,12,30,30DEC,0,London
2019-12-29,71,23,19,25,2.4899328859,4,2019,12,29,29DEC,0,London
2019-12-28,64,23,19,29,2.4899328859,5,2019,12,28,28DEC,0,London
2019-12-27,49,20,16,24,1,5,2019,12,27,27DEC,0,London
2019-12-26,49,17,23,27,1,4,2019,12,26,26DEC,0,London
2019-12-25,49,16,22,28,1,5,2019,12,25,25DEC,0,London
2019-12-24,47,17,24,30,1,3,2019,12,24,24DEC,0,London
2019-12-23,45,18,19,33,5,4,2019,12,23,23DEC,0,London
2019-12-22,42,14,23,32,7,4,2019,12,22,22DEC,0,London
2019-12-21,52,14,27,34,7,3,2019,12,21,21DEC,0,London
2019-12-20,53,15,20,39,5,4,2019,12,20,20DEC,0,London
2019-12-19,53,19,26,31,3,2,2019,12,19,19DEC,0,London
2019-12-18,54,22,18,34,3,4,2019,12,18,18DEC,0,London
2019-12-17,43,17,19,40,5,5,2019,12,17,17DEC,0,London
2019-12-16,39,20,24,40,3,5,2019,12,16,16DEC,0,London
2019-12-15,43,15,29,30,1,4,2019,12,15,15DEC,0,London
2019-12-14,38,19,29,35,1,5,2019,12,14,14DEC,0,London
2019-12-13,35,18,22,34,2,5,2019,12,13,13DEC,0,London
2019-12-12,43,22,19,41,3,6,2019,12,12,12DEC,0,London
2019-12-11,43,22,20,39,3,7,2019,12,11,11DEC,0,London
2019-12-10,37,19,25,30,1,5,2019,12,10,10DEC,0,London
2019-12-09,37,17,24,26,1,5,2019,12,9,09DEC,0,London
2019-12-08,41,15,28,25,1,4,2019,12,8,08DEC,0,London
2019-12-07,26,18,27,32,1,5,2019,12,7,07DEC,0,London
2019-12-06,48,17,23,38,2,4,2019,12,6,06DEC,0,London
2019-12-05,70,40,26,41,5,9,2019,12,5,05DEC,0,London
2019-12-04,53,45,5,52,4,10,2019,12,4,04DEC,0,London
2019-12-03,69,35,9,46,4,9,2019,12,3,03DEC,0,London
2019-12-02,34,26,9,37,2,8,2019,12,2,02DEC,0,London
2019-12-01,63,12,22,27,2.4899328859,4,2019,12,1,01DEC,0,London
2019-11-30,61,26,7,39,2.4899328859,6,2019,11,30,30NOV,0,London
2019-11-29,49,21,14,30,2.4899328859,5,2019,11,29,29NOV,0,London
2019-11-28,38,14,22,20,2.4899328859,5,2019,11,28,28NOV,0,London
2019-11-27,27,15,18,21,1,6,2019,11,27,27NOV,0,London
2019-11-26,42,11,21,21,2.4899328859,6,2019,11,26,26NOV,0,London
2019-11-25,40,17,21,20,2,6,2019,11,25,25NOV,0,London
2019-11-24,57,20,12,16,1,9,2019,11,24,24NOV,0,London
