date,_pm25,year,month,day,dayofyear,refperiod,_no2,_pm10,city
2020-01-28,52,2020,1,28,28JAN,0,0,0,Ho-Chi-Minh
2020-01-29,58,2020,1,29,29JAN,0,0,0,Ho-Chi-Minh
2020-01-30,62,2020,1,30,30JAN,0,0,0,Ho-Chi-Minh
2020-01-31,70,2020,1,31,31JAN,0,0,0,Ho-Chi-Minh
2020-02-01,78,2020,2,1,01FEB,0,0,0,Ho-Chi-Minh
2020-02-02,103,2020,2,2,02FEB,0,0,0,Ho-Chi-Minh
2020-02-03,110,2020,2,3,03FEB,0,0,0,Ho-Chi-Minh
2020-02-04,100,2020,2,4,04FEB,0,0,0,Ho-Chi-Minh
2020-02-05,85,2020,2,5,05FEB,0,0,0,Ho-Chi-Minh
2020-02-06,83,2020,2,6,06FEB,0,0,0,Ho-Chi-Minh
2020-02-07,92,2020,2,7,07FEB,0,0,0,Ho-Chi-Minh
2020-02-08,89,2020,2,8,08FEB,0,0,0,Ho-Chi-Minh
2020-02-09,114,2020,2,9,09FEB,0,0,0,Ho-Chi-Minh
2020-02-10,101,2020,2,10,10FEB,0,0,0,Ho-Chi-Minh
2020-02-11,101,2020,2,11,11FEB,0,0,0,Ho-Chi-Minh
2020-02-12,85,2020,2,12,12FEB,0,0,0,Ho-Chi-Minh
2020-02-13,58,2020,2,13,13FEB,0,0,0,Ho-Chi-Minh
2020-02-14,59,2020,2,14,14FEB,0,0,0,Ho-Chi-Minh
2020-02-15,62,2020,2,15,15FEB,0,0,0,Ho-Chi-Minh
2020-02-16,53,2020,2,16,16FEB,0,0,0,Ho-Chi-Minh
2020-02-17,59,2020,2,17,17FEB,0,0,0,Ho-Chi-Minh
2020-02-18,79,2020,2,18,18FEB,0,0,0,Ho-Chi-Minh
2020-02-19,84,2020,2,19,19FEB,0,0,0,Ho-Chi-Minh
2020-02-20,102,2020,2,20,20FEB,0,0,0,Ho-Chi-Minh
2020-02-21,117,2020,2,21,21FEB,0,0,0,Ho-Chi-Minh
2020-02-22,97,2020,2,22,22FEB,0,0,0,Ho-Chi-Minh
2020-02-23,73,2020,2,23,23FEB,0,0,0,Ho-Chi-Minh
2020-02-24,69,2020,2,24,24FEB,0,0,0,Ho-Chi-Minh
2020-02-25,99,2020,2,25,25FEB,0,0,0,Ho-Chi-Minh
2020-02-26,100,2020,2,26,26FEB,0,0,0,Ho-Chi-Minh
2020-02-27,89,2020,2,27,27FEB,0,0,0,Ho-Chi-Minh
2020-02-28,68,2020,2,28,28FEB,0,0,0,Ho-Chi-Minh
2020-02-29,85,2020,2,29,29FEB,0,0,0,Ho-Chi-Minh
2020-03-01,74,2020,3,1,01MAR,0,0,0,Ho-Chi-Minh
2020-03-02,63,2020,3,2,02MAR,0,0,0,Ho-Chi-Minh
2020-03-03,56,2020,3,3,03MAR,0,0,0,Ho-Chi-Minh
2020-03-04,55,2020,3,4,04MAR,0,0,0,Ho-Chi-Minh
2020-03-05,61,2020,3,5,05MAR,0,0,0,Ho-Chi-Minh
2020-03-06,57,2020,3,6,06MAR,0,0,0,Ho-Chi-Minh
2020-03-07,62,2020,3,7,07MAR,0,0,0,Ho-Chi-Minh
2020-03-08,67,2020,3,8,08MAR,0,0,0,Ho-Chi-Minh
2020-03-09,81,2020,3,9,09MAR,0,0,0,Ho-Chi-Minh
2020-03-10,81,2020,3,10,10MAR,0,0,0,Ho-Chi-Minh
2020-03-11,88,2020,3,11,11MAR,0,0,0,Ho-Chi-Minh
2020-03-12,75,2020,3,12,12MAR,0,0,0,Ho-Chi-Minh
2020-03-13,59,2020,3,13,13MAR,0,0,0,Ho-Chi-Minh
2020-03-14,54,2020,3,14,14MAR,0,0,0,Ho-Chi-Minh
2020-03-15,59,2020,3,15,15MAR,0,0,0,Ho-Chi-Minh
2020-03-16,56,2020,3,16,16MAR,0,0,0,Ho-Chi-Minh
2020-03-17,85,2020,3,17,17MAR,0,0,0,Ho-Chi-Minh
2020-03-18,80,2020,3,18,18MAR,0,0,0,Ho-Chi-Minh
2020-03-19,77,2020,3,19,19MAR,0,0,0,Ho-Chi-Minh
2020-03-20,58,2020,3,20,20MAR,0,0,0,Ho-Chi-Minh
2020-03-21,56,2020,3,21,21MAR,0,0,0,Ho-Chi-Minh
2020-03-22,60,2020,3,22,22MAR,0,0,0,Ho-Chi-Minh
2020-03-23,59,2020,3,23,23MAR,0,0,0,Ho-Chi-Minh
2020-03-24,52,2020,3,24,24MAR,0,0,0,Ho-Chi-Minh
2020-03-25,55,2020,3,25,25MAR,0,0,0,Ho-Chi-Minh
2020-03-26,60,2020,3,26,26MAR,0,0,0,Ho-Chi-Minh
2020-03-27,55,2020,3,27,27MAR,0,0,0,Ho-Chi-Minh
2020-03-28,53,2020,3,28,28MAR,0,0,0,Ho-Chi-Minh
2020-03-29,55,2020,3,29,29MAR,0,0,0,Ho-Chi-Minh
2020-03-30,46,2020,3,30,30MAR,0,0,0,Ho-Chi-Minh
2020-03-31,52,2020,3,31,31MAR,1,0,0,Ho-Chi-Minh
2020-04-01,54,2020,4,1,01APR,1,0,0,Ho-Chi-Minh
2021-03-02,51,2021,3,2,02MAR,0,0,0,Ho-Chi-Minh
2021-03-03,60,2021,3,3,03MAR,0,0,0,Ho-Chi-Minh
2021-03-04,66,2021,3,4,04MAR,0,0,0,Ho-Chi-Minh
2021-03-05,68,2021,3,5,05MAR,0,0,0,Ho-Chi-Minh
2021-03-06,56,2021,3,6,06MAR,0,0,0,Ho-Chi-Minh
2021-03-07,64,2021,3,7,07MAR,0,0,0,Ho-Chi-Minh
2021-03-08,57,2021,3,8,08MAR,0,0,0,Ho-Chi-Minh
2021-03-09,87,2021,3,9,09MAR,0,0,0,Ho-Chi-Minh
2021-03-10,84,2021,3,10,10MAR,0,0,0,Ho-Chi-Minh
2021-03-11,86,2021,3,11,11MAR,0,0,0,Ho-Chi-Minh
2021-03-12,82,2021,3,12,12MAR,0,0,0,Ho-Chi-Minh
2021-03-13,74,2021,3,13,13MAR,0,0,0,Ho-Chi-Minh
2021-03-14,91,2021,3,14,14MAR,0,0,0,Ho-Chi-Minh
2021-03-15,99,2021,3,15,15MAR,0,0,0,Ho-Chi-Minh
2021-03-16,95,2021,3,16,16MAR,0,0,0,Ho-Chi-Minh
2021-03-17,79,2021,3,17,17MAR,0,0,0,Ho-Chi-Minh
2021-03-18,70,2021,3,18,18MAR,0,0,0,Ho-Chi-Minh
2021-03-19,60,2021,3,19,19MAR,0,0,0,Ho-Chi-Minh
2021-03-20,58,2021,3,20,20MAR,0,0,0,Ho-Chi-Minh
2021-03-21,48,2021,3,21,21MAR,0,0,0,Ho-Chi-Minh
2021-03-22,59,2021,3,22,22MAR,0,0,0,Ho-Chi-Minh
2021-03-23,78,2021,3,23,23MAR,0,0,0,Ho-Chi-Minh
2021-03-24,98,2021,3,24,24MAR,0,0,0,Ho-Chi-Minh
2021-03-25,77,2021,3,25,25MAR,0,0,0,Ho-Chi-Minh
2021-03-26,57,2021,3,26,26MAR,0,0,0,Ho-Chi-Minh
2021-03-27,61,2021,3,27,27MAR,0,0,0,Ho-Chi-Minh
2021-03-28,63,2021,3,28,28MAR,0,0,0,Ho-Chi-Minh
2021-03-29,59,2021,3,29,29MAR,0,0,0,Ho-Chi-Minh
2021-02-02,107,2021,2,2,02FEB,0,0,0,Ho-Chi-Minh
2021-02-03,98,2021,2,3,03FEB,0,0,0,Ho-Chi-Minh
2021-02-04,108,2021,2,4,04FEB,0,0,0,Ho-Chi-Minh
2021-02-05,115,2021,2,5,05FEB,0,0,0,Ho-Chi-Minh
2021-02-06,116,2021,2,6,06FEB,0,0,0,Ho-Chi-Minh
2021-02-07,115,2021,2,7,07FEB,0,0,0,Ho-Chi-Minh
2021-02-08,114,2021,2,8,08FEB,0,0,0,Ho-Chi-Minh
2021-02-09,96,2021,2,9,09FEB,0,0,0,Ho-Chi-Minh
2021-02-10,91,2021,2,10,10FEB,0,0,0,Ho-Chi-Minh
2021-02-11,64,2021,2,11,11FEB,0,0,0,Ho-Chi-Minh
2021-02-12,62,2021,2,12,12FEB,0,0,0,Ho-Chi-Minh
2021-02-13,66,2021,2,13,13FEB,0,0,0,Ho-Chi-Minh
2021-02-14,68,2021,2,14,14FEB,0,0,0,Ho-Chi-Minh
2021-02-15,63,2021,2,15,15FEB,0,0,0,Ho-Chi-Minh
2021-02-16,68,2021,2,16,16FEB,0,0,0,Ho-Chi-Minh
2021-02-17,67,2021,2,17,17FEB,0,0,0,Ho-Chi-Minh
2021-02-18,59,2021,2,18,18FEB,0,0,0,Ho-Chi-Minh
2021-02-19,94,2021,2,19,19FEB,0,0,0,Ho-Chi-Minh
2021-02-20,84,2021,2,20,20FEB,0,0,0,Ho-Chi-Minh
2021-02-21,88,2021,2,21,21FEB,0,0,0,Ho-Chi-Minh
2021-02-22,100,2021,2,22,22FEB,0,0,0,Ho-Chi-Minh
2021-02-23,73,2021,2,23,23FEB,0,0,0,Ho-Chi-Minh
2021-02-24,85,2021,2,24,24FEB,0,0,0,Ho-Chi-Minh
2021-02-25,73,2021,2,25,25FEB,0,0,0,Ho-Chi-Minh
2021-02-26,76,2021,2,26,26FEB,0,0,0,Ho-Chi-Minh
2021-02-27,80,2021,2,27,27FEB,0,0,0,Ho-Chi-Minh
2021-02-28,102,2021,2,28,28FEB,0,0,0,Ho-Chi-Minh
2021-03-01,59,2021,3,1,01MAR,0,0,0,Ho-Chi-Minh
2021-01-05,86,2021,1,5,05JAN,0,0,0,Ho-Chi-Minh
2021-01-06,78,2021,1,6,06JAN,0,0,0,Ho-Chi-Minh
2021-01-07,69,2021,1,7,07JAN,0,0,0,Ho-Chi-Minh
2021-01-08,81,2021,1,8,08JAN,0,0,0,Ho-Chi-Minh
2021-01-09,117,2021,1,9,09JAN,0,0,0,Ho-Chi-Minh
2021-01-10,96,2021,1,10,10JAN,0,0,0,Ho-Chi-Minh
2021-01-11,97,2021,1,11,11JAN,0,0,0,Ho-Chi-Minh
2021-01-12,98,2021,1,12,12JAN,0,0,0,Ho-Chi-Minh
2021-01-13,70,2021,1,13,13JAN,0,0,0,Ho-Chi-Minh
2021-01-14,109,2021,1,14,14JAN,0,0,0,Ho-Chi-Minh
2021-01-15,121,2021,1,15,15JAN,0,0,0,Ho-Chi-Minh
2021-01-16,112,2021,1,16,16JAN,0,0,0,Ho-Chi-Minh
2021-01-17,119,2021,1,17,17JAN,0,0,0,Ho-Chi-Minh
2021-01-18,85,2021,1,18,18JAN,0,0,0,Ho-Chi-Minh
2021-01-19,81,2021,1,19,19JAN,0,0,0,Ho-Chi-Minh
2021-01-20,153,2021,1,20,20JAN,0,0,0,Ho-Chi-Minh
2021-01-21,158,2021,1,21,21JAN,0,0,0,Ho-Chi-Minh
2021-01-22,125,2021,1,22,22JAN,0,0,0,Ho-Chi-Minh
2021-01-23,98,2021,1,23,23JAN,0,0,0,Ho-Chi-Minh
2021-01-24,94,2021,1,24,24JAN,0,0,0,Ho-Chi-Minh
2021-01-25,85,2021,1,25,25JAN,0,0,0,Ho-Chi-Minh
2021-01-26,101,2021,1,26,26JAN,0,0,0,Ho-Chi-Minh
2021-01-27,109,2021,1,27,27JAN,0,0,0,Ho-Chi-Minh
2021-01-28,114,2021,1,28,28JAN,0,0,0,Ho-Chi-Minh
2021-01-29,107,2021,1,29,29JAN,0,0,0,Ho-Chi-Minh
2021-01-30,108,2021,1,30,30JAN,0,0,0,Ho-Chi-Minh
2021-01-31,135,2021,1,31,31JAN,0,0,0,Ho-Chi-Minh
2021-02-01,120,2021,2,1,01FEB,0,0,0,Ho-Chi-Minh
2021-01-01,71,2021,1,1,01JAN,0,0,0,Ho-Chi-Minh
2021-01-02,61,2021,1,2,02JAN,0,0,0,Ho-Chi-Minh
2021-01-03,74,2021,1,3,03JAN,0,0,0,Ho-Chi-Minh
2021-01-04,85,2021,1,4,04JAN,0,0,0,Ho-Chi-Minh
