date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2021-01-26,191,65,27,21,1,10,2021,1,26,26JAN,0,Beijing
2021-01-25,173,89,2,37,1.7424242424,14,2021,1,25,25JAN,0,Beijing
2021-01-24,149,77,16,30,2,12,2021,1,24,24JAN,0,Beijing
2021-01-23,154,68,14,27,2,11,2021,1,23,23JAN,0,Beijing
2021-01-22,165,77,14,25,5,11,2021,1,22,22JAN,0,Beijing
2021-01-21,139,74,9,31,3,11,2021,1,21,21JAN,0,Beijing
2021-01-20,98,56,18,17,2,7,2021,1,20,20JAN,0,Beijing
2021-01-19,68,49,17,15,1,5,2021,1,19,19JAN,0,Beijing
2021-01-18,64,56,24,13,1,3,2021,1,18,18JAN,0,Beijing
2021-01-17,45,49,21,10,1,2,2021,1,17,17JAN,0,Beijing
2021-01-16,113,31,29,6,1,1,2021,1,16,16JAN,0,Beijing
2021-01-15,133,97,30,10,1,4,2021,1,15,15JAN,0,Beijing
2021-01-14,140,74,14,17,3,9,2021,1,14,14JAN,0,Beijing
2021-01-13,124,184,28,16,1,5,2021,1,13,13JAN,0,Beijing
2021-01-12,73,99,9,28,2,7,2021,1,12,12JAN,0,Beijing
2021-01-11,38,55,25,11,2,2,2021,1,11,11JAN,0,Beijing
2021-01-10,43,23,27,7,1,1,2021,1,10,10JAN,0,Beijing
2021-01-09,40,36,29,7,1,1,2021,1,9,09JAN,0,Beijing
2021-01-08,44,29,26,5,1,1,2021,1,8,08JAN,0,Beijing
2021-01-07,54,31,25,7,1,5,2021,1,7,07JAN,0,Beijing
2021-01-06,52,65,24,5,1,2,2021,1,6,06JAN,0,Beijing
2021-01-05,55,30,21,11,1,3,2021,1,5,05JAN,0,Beijing
2021-01-04,58,40,27,15,1,4,2021,1,4,04JAN,0,Beijing
2021-01-03,140,32,16,18,1,2,2021,1,3,03JAN,0,Beijing
2021-01-02,89,63,15,23,3,11,2021,1,2,02JAN,0,Beijing
2021-01-01,47,58,7,28,2,4,2021,1,1,01JAN,0,Beijing
